Tool,Severity,Code,Location,Line
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,test_vqe_56dff3.py,31
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,testingphase_16f39e.py,37
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,testingphase_16f39e.py,71
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,tfim_benchmark_74b58a.py,44
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,tnn_713978.py,46
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,tools_3cb1df.py,80
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,train_d8ff06.py,52
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,trotter_circuit_mn_72bcef.py,36
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,trotter_evolution_2353b1.py,24
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,trotter_evolution_2353b1.py,32
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,trotter_evolve_9717d1.py,10
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,trotter_package_918a0e.py,18
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,trotter_package_918a0e.py,36
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,uccsd_state_ansatze_94d964.py,53
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,uccsd_state_ansatze_94d964.py,85
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,uccsd_state_ansatze_94d964.py,109
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,uniformrotation_591e1d.py,126
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,uniformrotation_591e1d.py,292
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,util_c45e47.py,23
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,util_8ab027.py,147
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,util_8ab027.py,171
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utilities_5652a1.py,74
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utility_maximization_356203.py,54
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utils_3951cb.py,79
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utils_3951cb.py,104
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utils_3951cb.py,130
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utils_46129d.py,31
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,util_7c12eb.py,2029
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utils_6bb18c.py,59
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,util_7c12eb.py,2056
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,util_7c12eb.py,2076
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,util_7c12eb.py,2436
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utils_723583.py,50
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utils_6c4393.py,808
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,utils_f8577f.py,26
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,v3_checkpoint_28a9b9.py,65
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,variationalforms_c199d4.py,61
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,variationalforms_c199d4.py,69
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,variational_quantum_eigensolver_d8d925.py,98
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,variationalsvmcircuitgenerator_f3c10c.py,22
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,variationalquantumeigensolver_quantumchemistiry_72c56c.py,72
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,verify_cc692a.py,34
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,visualization_6e757f.py,30
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,visualization_6e757f.py,38
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqc_d51461.py,393
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_3d01d5.py,104
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_3d01d5.py,113
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_3d01d5.py,178
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_3d01d5.py,195
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_benchmark_3515f6.py,47
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_benchmark_3515f6.py,204
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_lih_hamiltonian_d9f0a7.py,251
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_lih_hamiltonian_d9f0a7.py,82
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_runtime_program_cd0af6.py,41
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqe_qubit_running_cluster_43df3e.py,27
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqelm_uci_20b4e7.py,140
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqelm_uci_20b4e7.py,175
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,w_state_42e15d.py,14
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,w_state_d8f34f.py,31
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqls_runtime_program_ca1218.py,651
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vvqe_659746.py,69
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqls_runtime_program_ca1218.py,760
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vvqe_659746.py,110
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,vqls_runtime_program_ca1218.py,762
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,warmstartcircuitbuilder_5f8e56.py,48
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,week1b_1ecee0.py,22
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,yusheng_best_score_db7d08.py,60
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,yusheng_best_score_db7d08.py,132
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,yusheng_best_score_db7d08.py,317
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,zx_to_dag_182447.py,28
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 0 classical bits.,zx_to_dag_182447.py,61
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,algorithm_14b698.py,84
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,bundled_global_max_spea_3a9e54.py,96
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,bundled_global_max_spea_3a9e54.py,98
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,bundled_global_max_spea_3a9e54.py,102
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,c_and_c_2a3af2.py,737
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,circuit_generator_390cdb.py,66
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,circuits_common_277cb2.py,14
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,defs_hypacadd_d2012b.py,221
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,defs_hypacadd_d2012b.py,297
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,funcs_checkpoint_d440d8.py,201
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,funcs_checkpoint_d440d8.py,246
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,funcs_checkpoint_d440d8.py,286
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,funcs_6f24d9.py,201
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,funcs_6f24d9.py,246
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,funcs_6f24d9.py,286
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,helpingfunctions_e45bfc.py,201
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,kernel_classification_noise_qiskit_595941.py,65
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,kernel_classification_noise_qiskit_595941.py,81
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,parallel_xor_8172f9.py,35
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,parallel_xor_8172f9.py,50
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,part1_9cf8f4.py,29
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,part1_9cf8f4.py,30
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,part1_9cf8f4.py,31
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,process_c3f49c.py,16
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,q_kmeans_b82695.py,60
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,qauth_2b0fc2.py,65
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,qauth_2b0fc2.py,74
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,qec_benchmarks_13fa3a.py,183
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,qec_benchmarks_13fa3a.py,228
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,qec_benchmarks_13fa3a.py,503
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,qknn_d96ffc.py,123
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,qknn_d96ffc.py,145
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,quantumsimulation_1fa5e4.py,139
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,rotor_noise_qiskit_after_data_98087a.py,122
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,rotor_noise_qiskit_after_data_98087a.py,149
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,swap_test_bb8dba.py,39
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,swaptest_circuit_5b93fb.py,51
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,swap_test_solver_fd464f.py,315
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,test_sat_oracle_03daaa.py,69
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,test_sat_oracle_cac2b6.py,71
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,test_structure_aaba85.py,844
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,test_structure_aaba85.py,905
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,trialvqe_9fcc57.py,89
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,variational_classification_noise_qiskit_a5c55b.py,60
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,variational_classification_noise_qiskit_a5c55b.py,76
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 1 classical bits.,vqls_pennylane_88e37a.py,25
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 12 classical bits.,dhbreaker_26365b.py,87
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 2 classical bits.,bernstein_vazirani_d1ff1c.py,47
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 2 classical bits.,deutsch_jozsa_de1835.py,56
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 2 classical bits.,sim_d7cc0f.py,58
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 2 classical bits.,vqelm_uci_20b4e7.py,215
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 3 classical bits.,approximate_recompiler_9cdf94.py,290
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 3 classical bits.,exercitii_20lab_be733a.py,158
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 3 classical bits.,manyqubitsrbm_de4118.py,163
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 3 classical bits.,periodfindingandshor_c23186.py,52
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 3 classical bits.,quantum_phase_estimation_7d3cc7.py,34
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 3 classical bits.,quantumphaseestimation_26d82e.py,39
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 3 classical bits.,quantumphaseestimation_34a76d.py,49
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 3 classical bits.,shor_factorization_35_702d02.py,53
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,11_quantum_counting_checkpoint_0ede9c.py,191
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,bo_gate_puzzle_f9d159.py,233
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,bo_gate_puzzle_f9d159.py,288
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,bo_gate_puzzle_f9d159.py,337
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,deutsch_josza_3ecb2f.py,39
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,entanglement_measures_5aec35.py,155
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,orderfind_d760dc.py,58
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,quantum_counting_449b40.py,126
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,quantum_counting_97507e.py,191
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,quantum_counting_48b99a.py,190
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,quantum_counting_example_0df648.py,91
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,quantum_counting_dcde80.py,190
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,quantum_counting_f8f667.py,191
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,src_69ffc2.py,391
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,stmesurement_qda_d2f531.py,137
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 4 classical bits.,sudoku_quantum_counting_bb3b3f.py,131
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 5 classical bits.,test_compiler_b7900c.py,33
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 7 classical bits.,util_7c12eb.py,2167
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,add_mutant_5_a65ece.py,57
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,base_nb_c3108b.py,459
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,base_nb_d727bf.py,459
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,exercitii_20lab_be733a.py,86
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,jakoyhtalot_algoritmit_8daaee.py,655
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,jakoyhtalot_algoritmit_8daaee.py,619
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,main_a24c75.py,64
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,periodfinding_817aaf.py,54
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,periodfindingandshor_c23186.py,149
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,qiskit_3_7_shor_algorithm_c5440a.py,59
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,qiskit_benchmark_83ed25.py,124
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,qiskit_factoring_15_db1442.py,78
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,remove_mutant_4_fe4880.py,52
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,replace_mutant_1_c70de5.py,53
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,replace_mutant_4_b7cbb2.py,55
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor15_ada7c7.py,43
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor_15_b40baf.py,155
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor_20algo_20full_f421c3.py,151
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor_algo_00907e.py,56
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor_d5b828.py,61
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor_exemple_6bc136.py,49
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor_s_20algorithm_20qiskit_721cb4.py,90
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor_tfg_ed7dba.py,190
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shor_tfg_ed7dba.py,125
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shors_algorithm_custom_99fe85.py,141
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shors_algorithm_custom_99fe85.py,60
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shorsfactorization_2aeea8.py,111
CodeQL,warning,ql-qc-size Circuit 'qc' has 0 qubits and 8 classical bits.,shorsfactorization_2aeea8.py,65
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,01_conceitos_basicos_ae6b6b.py,549
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,02_4b8454.py,31
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,02_4b8454.py,38
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,050220231_82880b.py,11
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,050220231_82880b.py,89
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,050220231_82880b.py,114
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,11_2_20u_20gate_20angles_0fbb28.py,18
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,12_35b7c1.py,104
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,12_35b7c1.py,113
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,12_35b7c1.py,119
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,13_39e573.py,79
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,13_39e573.py,88
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,13_39e573.py,94
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,173344_naphan_benchasattabuse_543084.py,165
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,173344_naphan_benchasattabuse_543084.py,178
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,173344_naphan_benchasattabuse_543084.py,212
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,173344_naphan_benchasattabuse_543084.py,236
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,1_3_2_2_4_20_20the_20observer_20effect_20_20sin_20comentar_20cosas_20raras_f3c6e0.py,22
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,1_2bc6b3.py,48
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,28_262338.py,42
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,28_262338.py,50
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,28_262338.py,52
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,28_262338.py,80
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,28_262338.py,87
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,269940_takuya_furusawa_7b6971.py,114
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,269940_takuya_furusawa_7b6971.py,128
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,263220_alberto_20maldonado_5e751f.py,148
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,269940_takuya_furusawa_7b6971.py,140
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,263220_alberto_20maldonado_5e751f.py,155
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,263220_alberto_20maldonado_5e751f.py,173
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,263220_alberto_20maldonado_5e751f.py,193
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,269940_takuya_furusawa_7b6971.py,159
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,2_2_cc1c9c.py,75
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,263220_alberto_20maldonado_5e751f.py,222
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,29_5fea85.py,80
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,29_5fea85.py,88
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,29_5fea85.py,94
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,3_more_circuit_identities_checkpoint_986a09.py,321
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,3_more_circuit_identities_checkpoint_986a09.py,335
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,3_more_circuit_identities_checkpoint_986a09.py,347
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,3_more_circuit_identities_checkpoint_986a09.py,376
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,3_quantummeasurements_90b66f.py,68
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,aaa_6ff704.py,34
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_f01604.py,113
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_f01604.py,120
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_f01604.py,127
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_f01604.py,134
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,262
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,309
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,357
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,620
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,692
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,704
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,717
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,732
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,745
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,base_nb_a6e7a0.py,758
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,basis_quantum_knn_c79387.py,78
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,benchmark_72ca3d.py,1726
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,benchmark_72ca3d.py,1735
CodeQL,warning,ql-qc-size Circuit 'qc' has 1 qubits and 0 classical bits.,board_oracles_a102ed.py,71
