Tool,Severity,Code,Location,Line
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),ex1_checkpoint_09c541.py,164
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),ex1_checkpoint_09c541.py,185
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),ex1_checkpoint_70e5a9.py,46
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),ex1_checkpoint_70e5a9.py,121
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),ex1_checkpoint_70e5a9.py,164
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),ex1_checkpoint_70e5a9.py,185
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),lab1_soln_20b38f.py,46
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),lab1_soln_20b38f.py,121
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),lab1_soln_20b38f.py,164
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),lab1_soln_20b38f.py,185
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),lab_1_solutions_728f8b.py,46
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),lab_1_solutions_728f8b.py,121
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),lab_1_solutions_728f8b.py,164
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),lab_1_solutions_728f8b.py,185
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),test_271104.py,9
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),test_271104.py,27
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),test_271104.py,41
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (1) than classical  bits (0),test_271104.py,50
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (2) than classical  bits (0),ex1_8db247.py,224
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (2) than classical  bits (0),ex1_checkpoint_09c541.py,224
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (2) than classical  bits (0),ex1_checkpoint_70e5a9.py,224
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (2) than classical  bits (0),lab1_soln_20b38f.py,224
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (2) than classical  bits (0),lab_1_solutions_728f8b.py,224
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (2) than classical  bits (0),test_271104.py,63
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (3) than classical  bits (1),3_20qubit_20bit_20flip_20code_9f317d.py,195
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (3) than classical  bits (2),ex1_61c026.py,47
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (3) than classical  bits (2),ex1_8db247.py,391
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (3) than classical  bits (2),ex1_checkpoint_09c541.py,391
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (3) than classical  bits (2),ex1_checkpoint_70e5a9.py,388
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (3) than classical  bits (2),lab1_soln_20b38f.py,401
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (3) than classical  bits (2),lab_1_solutions_728f8b.py,400
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (4) than classical  bits (2),quantum_teleportation_rd_e10d80.py,43
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (4) than classical  bits (2),quantum_teleportation_af_128b54.py,36
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (5) than classical  bits (3),3_20qubit_20bit_20flip_20code_9f317d.py,104
CodeQL,warning,ql-unmeasurable-qubits Circuit 'mycircuit' has more qubits (5) than classical  bits (3),3_20qubit_20bit_20flip_20code_9f317d.py,140
CodeQL,warning,ql-unmeasurable-qubits Circuit 'nbyte' has more qubits (8) than classical  bits (0),job_20list_5e8183.py,40
CodeQL,warning,ql-unmeasurable-qubits Circuit 'nbyte' has more qubits (8) than classical  bits (0),job_20list_checkpoint_24095e.py,40
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_circuit' has more qubits (2) than classical  bits (0),seminar_239d73.py,83
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qc' has more qubits (2) than classical  bits (0),qiskit_15bb82.py,158
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qc' has more qubits (2) than classical  bits (0),qiskit_c50734.py,161
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qc' has more qubits (2) than classical  bits (0),qiskit_fa4234.py,158
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qc' has more qubits (2) than classical  bits (0),qiskit_syntax_0c3560.py,101
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qc' has more qubits (4) than classical  bits (0),qiskit_15bb82.py,328
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qc' has more qubits (4) than classical  bits (0),qiskit_c50734.py,334
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qc' has more qubits (4) than classical  bits (0),qiskit_fa4234.py,328
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qc' has more qubits (4) than classical  bits (0),qiskit_syntax_0c3560.py,224
CodeQL,warning,ql-unmeasurable-qubits Circuit 'new_qcircuit' has more qubits (2) than classical  bits (0),teaching_862aff.py,46
CodeQL,warning,ql-unmeasurable-qubits Circuit 'nonHERR' has more qubits (4) than classical  bits (0),herrtestcomptimetiffoli_cf1dac.py,117
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oc' has more qubits (6) than classical  bits (0),manyqgrover_a3ed4b.py,22
CodeQL,warning,ql-unmeasurable-qubits Circuit 'one_step_circuit' has more qubits (6) than classical  bits (0),quantum_walk_004928.py,15
CodeQL,warning,ql-unmeasurable-qubits Circuit 'opt_circ' has more qubits (14) than classical  bits (2),tutorial_4_qaccelerate_4d73bb.py,675
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (1) than classical  bits (0),deutsch_jozsa_a7df57.py,23
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (1) than classical  bits (0),distributedgroveroptimizer_1_05c7e8.py,125
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (1) than classical  bits (0),minimization_b57a20.py,44
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (12) than classical  bits (0),grover_qiskit_with_optimizations_71265c.py,23
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (16) than classical  bits (0),grover_0b29ca.py,22
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),complete_algorithm_0f1cd0.py,21
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grover_9427d1.py,14
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,13
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,128
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,136
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,146
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,159
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,170
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,176
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,183
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,201
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),qiskit_backend_test_46b2db.py,158
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),qiskit_backend_test_46b2db.py,176
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),qiskit_workshop_lab_notebook_dc0417.py,852
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (2) than classical  bits (0),wrapper_grover_b0b424.py,15
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (3) than classical  bits (0),grovers_alg_3qb_f682a6.py,17
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (3) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,76
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (3) than classical  bits (0),init_3f0d12.py,396
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (3) than classical  bits (0),init_2cced5.py,397
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (3) than classical  bits (0),init_b5bfb8.py,395
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (4) than classical  bits (0),task_203_411971.py,52
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (5) than classical  bits (0),grovers_algorithm_and_amplitude_amplification_063a29.py,110
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (5) than classical  bits (0),livedemo_cdf8fc.py,23
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (5) than classical  bits (0),task_203_411971.py,282
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle' has more qubits (5) than classical  bits (4),grover_c02e15.py,17
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle2' has more qubits (4) than classical  bits (0),task_203_411971.py,120
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracleCircuit' has more qubits (2) than classical  bits (0),ex_1b_en_40c185.py,142
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracleCircuit' has more qubits (2) than classical  bits (0),grovers_algorithm_27d590.py,31
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracleCircuit' has more qubits (3) than classical  bits (0),ex_1b_en_40c185.py,274
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle_circuit' has more qubits (3) than classical  bits (0),20200528_qclecture7_matsuo_3f1352.py,78
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle_qc' has more qubits (2) than classical  bits (0),deutsch_1c8468.py,25
CodeQL,warning,ql-unmeasurable-qubits Circuit 'oracle_qc' has more qubits (2) than classical  bits (0),deutsch_joza2_f36aee.py,25
CodeQL,warning,ql-unmeasurable-qubits Circuit 'orcl' has more qubits (7) than classical  bits (0),week_203_20_20qiskit_20exercises_30e95c.py,43
CodeQL,warning,ql-unmeasurable-qubits Circuit 'orcl0' has more qubits (5) than classical  bits (0),week_203_20_20qiskit_20exercises_30e95c.py,24
CodeQL,warning,ql-unmeasurable-qubits Circuit 'orcl2' has more qubits (8) than classical  bits (0),week_203_20_20qiskit_20exercises_30e95c.py,61
CodeQL,warning,ql-unmeasurable-qubits Circuit 'out_qc_swap' has more qubits (2) than classical  bits (0),daily_integration_test_3371a8.py,172
CodeQL,warning,ql-unmeasurable-qubits Circuit 'p_17_circuit' has more qubits (12) than classical  bits (0),s_box_cedd5c.py,219
CodeQL,warning,ql-unmeasurable-qubits Circuit 'p_circuit' has more qubits (1) than classical  bits (0),p_gate_3bd7ab.py,34
CodeQL,warning,ql-unmeasurable-qubits Circuit 'parametrised_circuit' has more qubits (3) than classical  bits (0),main_e46229.py,111
CodeQL,warning,ql-unmeasurable-qubits Circuit 'permutation10' has more qubits (10) than classical  bits (0),simplified_des_quantum_test_e77515.py,87
CodeQL,warning,ql-unmeasurable-qubits Circuit 'permutation8' has more qubits (18) than classical  bits (0),simplified_des_quantum_test_e77515.py,97
CodeQL,warning,ql-unmeasurable-qubits Circuit 'phase_est_circ' has more qubits (1) than classical  bits (0),qknn_d96ffc.py,327
CodeQL,warning,ql-unmeasurable-qubits Circuit 'phase_est_circ' has more qubits (1) than classical  bits (0),util_0d805b.py,150
CodeQL,warning,ql-unmeasurable-qubits Circuit 'phiCirc' has more qubits (1) than classical  bits (0),deutschjozsa_a183dd.py,42
CodeQL,warning,ql-unmeasurable-qubits Circuit 'phi_minus' has more qubits (2) than classical  bits (0),bell_states_7d0b25.py,59
CodeQL,warning,ql-unmeasurable-qubits Circuit 'phi_plus' has more qubits (2) than classical  bits (0),bell_states_7d0b25.py,45
CodeQL,warning,ql-unmeasurable-qubits Circuit 'pk_a' has more qubits (2) than classical  bits (0),phase_kickback_f63034.py,12
CodeQL,warning,ql-unmeasurable-qubits Circuit 'post_ops' has more qubits (4) than classical  bits (0),quantum_communicator_example_66df15.py,64
CodeQL,warning,ql-unmeasurable-qubits Circuit 'post_ops' has more qubits (4) than classical  bits (0),quantum_communicator_example_66df15.py,64
CodeQL,warning,ql-unmeasurable-qubits Circuit 'powered' has more qubits (1) than classical  bits (0),wrapper_iae_fab9d4.py,38
CodeQL,warning,ql-unmeasurable-qubits Circuit 'pre_qc' has more qubits (4) than classical  bits (0),entanglement_1a6d21.py,66
CodeQL,warning,ql-unmeasurable-qubits Circuit 'prep_circuit' has more qubits (2) than classical  bits (0),cloning_9a1e1a.py,35
CodeQL,warning,ql-unmeasurable-qubits Circuit 'prepend_circuit' has more qubits (3) than classical  bits (0),test_qpu_qiskit_02ef39.py,208
CodeQL,warning,ql-unmeasurable-qubits Circuit 'prepend_circuit' has more qubits (3) than classical  bits (0),test_qpu_qiskit_a91909.py,194
CodeQL,warning,ql-unmeasurable-qubits Circuit 'prepend_circuit' has more qubits (3) than classical  bits (0),test_sim_qiskit_c611fb.py,153
CodeQL,warning,ql-unmeasurable-qubits Circuit 'problem' has more qubits (2) than classical  bits (0),deutsch_5b87a9.py,21
CodeQL,warning,ql-unmeasurable-qubits Circuit 'problem' has more qubits (2) than classical  bits (0),deutschproblem_b43184.py,31
CodeQL,warning,ql-unmeasurable-qubits Circuit 'prog' has more qubits (1) than classical  bits (0),deutsch_jozsa_a7df57.py,44
CodeQL,warning,ql-unmeasurable-qubits Circuit 'program' has more qubits (5) than classical  bits (2),spaceinvasion_43749d.py,121
CodeQL,warning,ql-unmeasurable-qubits Circuit 'psi' has more qubits (1) than classical  bits (0),utilities_5652a1.py,61
CodeQL,warning,ql-unmeasurable-qubits Circuit 'psi' has more qubits (2) than classical  bits (0),qsp_operation_6f3b11.py,40
CodeQL,warning,ql-unmeasurable-qubits Circuit 'psi' has more qubits (2) than classical  bits (0),utilities_5652a1.py,98
CodeQL,warning,ql-unmeasurable-qubits Circuit 'psi0' has more qubits (8) than classical  bits (0),trotter_evolution_2353b1.py,59
CodeQL,warning,ql-unmeasurable-qubits Circuit 'psi_minus' has more qubits (2) than classical  bits (0),bell_states_7d0b25.py,89
CodeQL,warning,ql-unmeasurable-qubits Circuit 'psi_plus' has more qubits (2) than classical  bits (0),bell_states_7d0b25.py,74
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q' has more qubits (1) than classical  bits (0),phase_024d41.py,9
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q' has more qubits (2) than classical  bits (0),deutshc_1e42ad.py,35
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q' has more qubits (2) than classical  bits (0),deutshc_1e42ad.py,38
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q' has more qubits (2) than classical  bits (0),deutshc_1e42ad.py,44
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q' has more qubits (2) than classical  bits (0),deutshc_1e42ad.py,48
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q' has more qubits (2) than classical  bits (0),qiskit_2_5_proving_universality_d5ba80.py,17
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q' has more qubits (2) than classical  bits (1),deutsch_5b87a9.py,46
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q1' has more qubits (3) than classical  bits (1),exemple_bfd967.py,24
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q12' has more qubits (6) than classical  bits (0),matchgate_tools_mudground_checkpoint_a852d9.py,119
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q12' has more qubits (6) than classical  bits (0),matchgate_tools_mudground_checkpoint_a852d9.py,175
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qAverage' has more qubits (2) than classical  bits (0),ex_1b_en_40c185.py,166
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qAverage' has more qubits (2) than classical  bits (0),grovers_algorithm_27d590.py,37
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qAverage' has more qubits (3) than classical  bits (0),ex_1b_en_40c185.py,299
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qCarry_circ' has more qubits (4) than classical  bits (0),adder_exp_sans_superposition_4b43fe.py,33
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qCarry_circ' has more qubits (4) than classical  bits (0),mod_adder_171849.py,25
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qSum_circ' has more qubits (3) than classical  bits (0),adder_exp_sans_superposition_4b43fe.py,26
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qSum_circ' has more qubits (3) than classical  bits (0),mod_adder_171849.py,18
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q_c' has more qubits (2) than classical  bits (0),week_2015_1f68a6.py,25
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q_c' has more qubits (2) than classical  bits (0),week_2015_1f68a6.py,67
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q_circuit' has more qubits (1) than classical  bits (0),clusteringexperimentsinglequbit_978478.py,309
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q_circuit' has more qubits (1) than classical  bits (0),clusteringexperimentsinglequbit_978478.py,334
CodeQL,warning,ql-unmeasurable-qubits Circuit 'q_encoding' has more qubits (7) than classical  bits (0),seven_qubit_code_8cb571.py,54
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qae_circuit' has more qubits (1) than classical  bits (0),qae_a59ab1.py,85
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qb' has more qubits (1) than classical  bits (0),qiskit_20lab_203_20_20quantum_20teleportation_202301_v1_a02b5c.py,108
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qb1' has more qubits (2) than classical  bits (0),qiskit_20lab_203_20_20quantum_20teleportation_202301_v1_a02b5c.py,126
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),01_conceitos_basicos_ae6b6b.py,549
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),02_4b8454.py,31
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),02_4b8454.py,38
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),050220231_82880b.py,11
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),050220231_82880b.py,89
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),050220231_82880b.py,114
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),11_2_20u_20gate_20angles_0fbb28.py,18
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),173344_naphan_benchasattabuse_543084.py,165
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),173344_naphan_benchasattabuse_543084.py,178
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),173344_naphan_benchasattabuse_543084.py,212
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),173344_naphan_benchasattabuse_543084.py,236
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),1_3_2_2_4_20_20the_20observer_20effect_20_20sin_20comentar_20cosas_20raras_f3c6e0.py,22
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),1_2bc6b3.py,39
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),1_2bc6b3.py,48
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),1_2bc6b3.py,91
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),28_262338.py,42
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),28_262338.py,80
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),269940_takuya_furusawa_7b6971.py,114
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),269940_takuya_furusawa_7b6971.py,128
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),263220_alberto_20maldonado_5e751f.py,148
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),269940_takuya_furusawa_7b6971.py,140
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),263220_alberto_20maldonado_5e751f.py,173
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),263220_alberto_20maldonado_5e751f.py,193
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),269940_takuya_furusawa_7b6971.py,159
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),2_2_cc1c9c.py,75
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),263220_alberto_20maldonado_5e751f.py,222
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,321
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,335
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,347
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),3_more_circuit_identities_checkpoint_986a09.py,376
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),3_quantummeasurements_90b66f.py,68
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),aaa_6ff704.py,34
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),aqs_chained_cnot_c5f97c.py,256
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),aqs_c7506c.py,244
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_f01604.py,113
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_f01604.py,120
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_f01604.py,127
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_f01604.py,134
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,262
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,309
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,357
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,620
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,692
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,704
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,717
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,732
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,745
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),base_nb_a6e7a0.py,758
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),basis_quantum_knn_c79387.py,78
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),benchmark_72ca3d.py,1726
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),benchmark_72ca3d.py,1735
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),board_oracles_a102ed.py,47
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),board_oracles_a102ed.py,50
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),board_oracles_a102ed.py,71
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),board_oracles_a102ed.py,114
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),boolean_9ab523.py,8
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),boolean_9ab523.py,32
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),boundaries_2e07c9.py,153
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),challenge1_basicquantumcircuits_cc24e3.py,115
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),challenge1_basicquantumcircuits_cc24e3.py,118
CodeQL,warning,ql-unmeasurable-qubits Circuit 'qc' has more qubits (1) than classical  bits (0),challenge1_basicquantumcircuits_cc24e3.py,136
